"","provenance","created_at","user_id","screen_name","hi_text","en_text","source","favorite_count","retweet_count","hashtags","place_name","country_code","query","is_retweet","UID","country","hits"
"489","API","2017-11-26 09:09:56",421701259,"GaonConnection","प्रधानमंत्री की किसानों से साल 2022 तक यूरिया के उपयोग को आधा करने की अपील।#MannKiBaat #agriculture #kisan  https://t.co/uoMBIko91q","Appeal to the prime minister to reduce the use of urea by 2022. # MannKiBaat #agriculture #kisan https://t.co/uoMBIko91q","Gaon Connection",5,2,"MannKiBaat|agriculture|kisan",NA,NA,"soil health",FALSE,217383,NA,NA
"490","API","2017-11-26 06:49:42",823775623,"imabhishek268","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ… https://t.co/gvtNdXiQCA","Throughout the country, our farmers have constructed more than 100 million soil health cards so that they better understand their soil ... https://t.co/gvtNdXiQCA","Twitter for BlackBerry",0,1,"",NA,NA,"soil health",FALSE,217671,NA,"soil health"
"491","API","2017-11-26 06:29:44",2320657302,"PMOInIndia","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #PMonAIR #MannKiBaat","Throughout the country, our farmers have constructed more than 10 crores of soil health cards so that they can understand their soil well and can also cultivate the crop as well: #PMonAIR #MannKiBaat","Twitter for Android",4,3,"PMonAIR|MannKiBaat",NA,NA,"soil health",FALSE,217714,NA,"soil health"
"492","API","2017-11-26 06:24:09",2917767007,"conect2ps","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #PMonAIR #MannKiBaat https://t.co/IGLsJGyBj5","Throughout the country, our farmers have constructed more than 10 crores soil health cards so that they can understand their soil better and also contribute crops like this: #PMonAIR #MannKiBaat https://t.co/IGLsJGyBj5","Twitter for Android",1,1,"PMonAIR|MannKiBaat",NA,NA,"soil health",FALSE,217720,NA,"soil health"
"493","API","2017-11-26 06:18:09",421701259,"GaonConnection","मोदी ने कहा, किसान तो धरती का पुत्र है। @narendramodi  #MannKiBaat #SoilHealthCard https://t.co/uoMBIko91q","Modi said, the farmer is the son of the earth. @narendramodi #MannKiBaat #SoilHealthCard https://t.co/uoMBIko91q","Gaon Connection",14,3,"MannKiBaat|SoilHealthCard",NA,NA,"soil health",FALSE,217729,NA,"#soilhealth"
"494","API","2017-11-26 06:12:37",2816619290,"airnews_silchar","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ... https://t.co/78WIt3O2by","Throughout the country, our farmers have constructed more than 100 million soil health cards so that they better understand their soil ... https://t.co/78WIt3O2by","Facebook",0,0,"",NA,NA,"soil health",FALSE,217752,NA,"soil health"
"495","API","2017-11-26 06:12:35",2816619290,"airnews_silchar","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #PMonAIR #MannKiBaat","Throughout the country, our farmers have constructed more than 10 crores of soil health cards so that they can understand their soil well and can also cultivate the crop as well: #PMonAIR #MannKiBaat","Twitter Web Client",1,0,"PMonAIR|MannKiBaat",NA,NA,"soil health",FALSE,217753,NA,"soil health"
"496","API","2017-11-26 06:12:11",2239232630,"dhirendra_ml","Soil health card केवल पेपर पर हैं,किसानी-कृषक के हेल्थ बिगाड़ने वाली सरकार द्वारा मिटटी के हेल्थ की बात बेमानी है!","Soil health cards are on paper only, the talk of health of soil by the Government of Health-ruined farmers is unnecessary!","Twitter for Android",1,0,"","Raghunathpur","IN","soil health",FALSE,217754,"India","soil health"
"497","API","2017-11-26 06:11:56",1095605894,"VasudevDevnani","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #PMonAIR #airnewsalerts","Throughout the country, our farmers have constructed more than 10 crores of soil health cards so that they can understand their soil better and can also produce crops like this: #PMonAIR #airnewsalerts","Twitter for iPhone",10,1,"PMonAIR|airnewsalerts",NA,NA,"soil health",FALSE,217756,NA,"soil health"
"498","API","2017-11-26 06:07:56",2316843913,"Mayank59P","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #ManKiBaat #ChaiPeCharcha 
@pradipsinhbjp @iPankajShukla @yadavprince2299 @ibabuDesai @vinaydesaibjp @ivinay499 @vishaldesai9797","Throughout the country, our farmers have constructed more than 10 crores of soil health cards so that they can understand their soil better and can also plant crops like this: #ManKiBaat #ChaiPeCharcha @pradipsinhbjp @iPankajShukla @ yadavprince2299 @ibabuDesai @vinaydesaibjp @ ivinay499 @ vishaldesai9797","Twitter for Android",3,3,"ManKiBaat|ChaiPeCharcha",NA,NA,"soil health",FALSE,217769,NA,"soil health"
"499","API","2017-11-26 06:05:29",847820247964852224,"iSwapnilDoshi","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #ManKiBaatChhayKeSath https://t.co/hTnwyWfM81","Throughout the country, our farmers have constructed more than 10 crores of soil health cards so that they can better understand their soil and can also plant crops like this: #ManKiBaatChhayKeSath https://t.co/hTnwyWfM81","Twitter for Android",0,0,"ManKiBaatChhayKeSath",NA,NA,"soil health",FALSE,217790,NA,"soil health"
"500","API","2017-11-26 06:03:12",929628417447706624,"bjp4stadium","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #ManKiBaatChhayKeSath https://t.co/QPnsMI7v9W","Throughout the country, our farmers have constructed more than 10 crores soil health cards so that they can understand their soil better and can also produce crops like this: #ManKiBaatChhayKeSath https://t.co/QPnsMI7v9W","Twitter for Android",0,0,"ManKiBaatChhayKeSath",NA,NA,"soil health",FALSE,217817,NA,"soil health"
"501","API","2017-11-26 06:02:08",431469382,"pradipsinhbjp","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #ManKiBaatChhayKeSath https://t.co/Kzp4Bo1Qt4","Throughout the country, our farmers have constructed more than 10 crores of soil health cards so that they can better understand their soil and also be able to plant crops as well: #ManKiBaatChhayKeSath https://t.co/Kzp4Bo1Qt4","Twitter for iPhone",55,26,"ManKiBaatChhayKeSath",NA,NA,"soil health",FALSE,217823,NA,"soil health"
"502","API","2017-11-26 05:58:04",3231943063,"IAbhi_s1","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: PM @narendramodi  #MannKiBaat","Throughout the country, our farmers have constructed more than 10 crores of soil health cards so that they can better understand their soil and also be able to sow them as well: PM @narendramodi #MannKiBaat","Twitter for Android",4,1,"MannKiBaat",NA,NA,"soil health",FALSE,217862,NA,"soil health"
"503","API","2017-11-26 05:55:57",1690731583,"kmlshdbh","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: @narendramodi  #MannKiBaat","Throughout the country, our farmers have constructed more than 100 million soil health cards so that they can better understand their soil and also be able to sow the crop as well: @narendramodi #MannKiBaat","Twitter for Android",9,5,"MannKiBaat",NA,NA,"soil health",FALSE,217882,NA,"soil health"
"504","API","2017-11-26 05:55:49",2816619290,"airnews_silchar","Retweeted All India Radio News (@airnewsalerts):

देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card... https://t.co/ELkwNOmGcq","Released All India Radio News (@airnewsalerts): NAMore than 100 million soil health card ... our countrymen across the country https://t.co/ELkwNOmGcq","Facebook",0,0,"",NA,NA,"soil health",FALSE,217883,NA,"soil health"
"505","API","2017-11-26 05:54:17",2321964470,"ritz_1975","प्रधानमंत्री श्री @narendramodi देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें #MannKiBaat https://t.co/cbHqvHFTRL","Prime Minister Shri @narendramodi Throughout the country, our farmers have constructed more than 10 crores soil health cards so that they can better understand their soil and can also cultivate the crop accordingly #MannKiBaat https://t.co/cbHqvHFTRL","Twitter for Android",0,0,"MannKiBaat","New Delhi","IN","soil health",FALSE,217888,"India","soil health"
"506","API","2017-11-26 05:53:39",827414833008091136,"ParikshitBPatil","@narendramodi @PMOIndia @Dev_Fadnavis @CMOMaharashtra @RadhamohanBJP जी अभी भी लातूर जिले के निलंगा तालुका के गाँव के किसानों को soil health card नही मिला है। @DioLatur .","@narendramodi @PMOIndia @Dev_Fadnavis @CMOMaharashtra @RadhamohanBJP G Still the farmers of the village of Nilanga taluka of Latur district did not get the soil health card. @DioLatur","Twitter for Android",0,0,"",NA,NA,"soil health",FALSE,217898,NA,"soil health"
"507","API","2017-11-26 05:52:24",142962707,"ihardikshah","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से... https://t.co/aH7f0DZFvg","Throughout the country, our farmers have constructed more than 100 million soil health cards so that they can better their soil ... https://t.co/aH7f0DZFvg","Facebook",0,0,"",NA,NA,"soil health",FALSE,217910,NA,"soil health"
"508","API","2017-11-26 05:52:22",142962707,"ihardikshah","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #PMonAIR #MannKiBaat","Throughout the country, our farmers have constructed more than 10 crores of soil health cards so that they can understand their soil well and can also cultivate the crop as well: #PMonAIR #MannKiBaat","Twitter for Android",0,0,"PMonAIR|MannKiBaat",NA,NA,"soil health",FALSE,217911,NA,"soil health"
"509","API","2017-11-26 05:51:57",925291224998690816,"iManishPatelBJP","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #PMonAIR #MannKiBaat
@PMOIndia","Throughout the country, our farmers have constructed more than 10 crores of soil health cards so that they can understand their soil well and also contribute crops like this: #PMonAIR #MannKiBaat @PMOIndia","Twitter for Android",29,43,"PMonAIR|MannKiBaat",NA,NA,"soil health",FALSE,217914,NA,"soil health"
"510","API","2017-11-26 05:51:44",103802428,"TejashModiLive","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #PMonAIR #MannKiBaat https://t.co/UFiFZtcEsH","Throughout the country, our farmers have constructed more than 100 million soil health cards so that they can better understand their soil and also be able to sow the crop as well: #PMonAIR #MannKiBaat https://t.co/UFiFZtcEsH","Twitter for Android",0,0,"PMonAIR|MannKiBaat","Surat","IN","soil health",FALSE,217917,"India","soil health"
"511","API","2017-11-26 05:51:28",913346202988511232,"manharsinhbjp","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #PMonAIR #MannKiBaat https://t.co/5Fyt3Zgkaf","Throughout the country, our farmers have constructed more than 10 crores soil health cards so that they can understand their soil better and can also produce crops like this: #PMonAIR #MannKiBaat https://t.co/5Fyt3Zgkaf","Twitter for iPhone",9,5,"PMonAIR|MannKiBaat",NA,NA,"soil health",FALSE,217919,NA,"soil health"
"512","API","2017-11-26 05:51:25",3032475890,"DDKisanChannel","Retweeted All India Radio News (@airnewsalerts):

देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card... https://t.co/Rqe7byfRjJ","All India Radio News (@airnewsalerts): NAMore than 100 million soil health cards across the country, our farmers have ... https://t.co/Rqe7byfRjJ","Facebook",0,1,"",NA,NA,"soil health",FALSE,217921,NA,"soil health"
"513","API","2017-11-26 05:50:32",1056850669,"airnewsalerts","देश-भर में हमारे किसानों ने 10 करोड़ से अधिक soil health card बनवा लिए हैं ताकि वे अपनी मिट्टी को बेहतर ढंग से समझ सकें और उस अनुरुप, फसल भी बो सकें: #PMonAIR #MannKiBaat https://t.co/lGL1AB2kwQ","Throughout the country, our farmers have constructed more than 100 million soil health cards so that they can better understand their soil and also be able to sow the crop as well: #PMonAIR #MannKiBaat https://t.co/lGL1AB2kwQ","Twitter Web Client",36,45,"PMonAIR|MannKiBaat",NA,NA,"soil health",FALSE,217933,NA,"soil health"
"514","API","2017-11-26 04:45:02",807901943012229120,"RPSinghChauhan9","Soil health card की sampling में ही घपला है । मिट्टी का नमूना लिए बिना ही हो गया मृदा परीक्षण । सीतापुर में किसान भगवान भरोसे ।","Soil health card is only stamped in sampling. Soil testing without soil sample is done. Farmer God trust in Sitapur.","Twitter for Android",2,0,"",NA,NA,"soil health",FALSE,217939,NA,"soil health"
"515","API","2017-11-22 17:07:42",46853675,"khaskhabar","भीलवाड़ा जिले में सॉयल हेल्थ कार्ड योजना ने किसानों को किया खुशहाल
https://t.co/65Lp9lsL53 @BJP4Rajasthan @RajGovOfficial @DIPRRajasthan #Jaipur #Rajasthan","Good health card scheme in Bhilwara district has done good to farmers. Https://t.co/65Lp9lsL53 @ BJP4Rajasthan @RajGovOfficial @DIPRRajasthan #Jaipur #Rajasthan","Twitter Web Client",0,1,"Jaipur|Rajasthan",NA,NA,"soil health",FALSE,218342,NA,NA
"516","API","2017-11-18 04:11:03",872319042215981056,"BhupiDevrath","@Jagdish56858 @MilanSopariwala @lovlynikki @narendramodi सरकार चाहे किसी की भी रही हो पर किसान न तो पहले बादाम की खीर खाता था और न ही आज.
सरकार ने तो किसानों की तरफ ध्यान भी नहीं दिया है चाहे वह कोई भी हो.
 अभी मोदी जी से काफी आशाएं लगाए हुए हैं पर इंतजार कब पूरा होगा यह पता नहीं सिर्फ sirf soil health card se kuch nahi hone wala.","@ Jagdish56858 @MilanSopariwala @lovlynikki @narendramodi No matter what the government has been, the farmer neither used to eat almonds nor did it today. The government has not even given attention to the farmers, no matter who they are. There are many hopes from Modi ji but when the waiting will be completed, it is not known only about the Sirf soil health card.","Twitter for Android",1,1,"",NA,NA,"soil health",FALSE,219325,NA,"soil health"
"517","API","2017-11-01 17:14:34",887558832624238592,"BPratapgarh","अजमेर के किसानो को करीब 1,66,000 soil health card वितरित https://t.co/QshVFARwfX","Distributed about 1,66,000 soil health cards to Ajmer farmers https://t.co/QshVFARwfX","Twitter for Android",2,1,"",NA,NA,"soil health",FALSE,223407,NA,"soil health"
"518","API","2017-11-05 06:42:03",860173537067192320,"sabaiko_news","भित्री वस्त्र खेतमा गाडेर यसरी जाँचिन्छ माटोको गुणस्तर https://t.co/Q9bePBW43v #NepalVotes2017 via @sabaiko_news","Bhatri Clothing Khetma Gander Yasri Check-In Matroco Quality Score https://t.co/Q9bePBW43v # NepalVotes2017 via @sabaiko_news","basikhabar",0,0,"NepalVotes2017",NA,NA,"soil quality",FALSE,225169,NA,NA
"519","API","2018-11-10 06:23:42",392192271,"amvivgyan","https://t.co/DeFvn1vUwf
 तो यदि भारत में  एक किसान मुखिया के घर में काम से कम 2(खुद)+4(दो बहू+बच्चे)+4(पोते)=10 सदस्य हैं तो क्या भारत में 120 करोड़ किसान हैं? या तो 600 करोड़ वोटरों वाला जुमला लागू है,, समाचारों में?","https://t.co/DeFvn1vUwf If there is less than 2 (own) + 4 (two daughter + children) = 4 (grandchildren) = 10 members in the work of a peasant chief's house in India, then 120 crore farmers in India Are you Either 600 million voters can apply, in the news?","Twitter for Android",0,0,"",NA,NA,"soil health",FALSE,225895,NA,NA
"520","API","2018-11-05 16:54:17",785094446182379520,"shayarisms4love","क्या है मृदा स्वास्थ्य कार्ड योजना और किसानों के लिए क्यों है जरूरी ? https://t.co/tzjvJ1LC1Z","What is the need for soil health card scheme and for farmers? https://t.co/tzjvJ1LC1Z","WordPress.com",0,0,"",NA,NA,"soil health",FALSE,227106,NA,NA
"521","API","2018-11-05 10:37:38",1904166260,"guptamm1976","There is nothing organic without गौवश पालन

SOIL health card ignores manure pesticides insecticide based on गोपालन #sabarmati 

#organic #womenofindiaorganicfest
#savitakovind
#Gandhi150
#mkghindswaraj https://t.co/17Uq230pP3","There is nothing organic without cow-farming NASOIL health card ignores manure pesticides insecticide based on Gopalan #sabarmati #organic #womenofindiaorganicfest #savitakovind # Gandhi150 #mkghindswaraj https://t.co/17Uq230pP3","Twitter for Android",0,0,"sabarmati|organic|womenofindiaorganicfest|savitakovind|Gandhi150|mkghindswaraj",NA,NA,"soil health",FALSE,227149,NA,"soil health"
"522","API","2018-11-05 10:35:06",1904166260,"guptamm1976","@MinistryWCD There is nothing organic without गौवश पालन

SOIL health card ignores manure pesticides insecticide based on गोपालन #sabarmati 

#organic #womenofindiaorganicfest
#savitakovind
#Gandhi150
#mkghindswaraj","@MinistryWCD There is nothing organic without cow-farming NASOIL health card ignores manure pesticides insecticide based on Gopalan #sabarmati #organic #womenofindiaorganicfest #savitakovind # Gandhi150 #mkghindswaraj","Twitter for Android",0,0,"sabarmati|organic|womenofindiaorganicfest|savitakovind|Gandhi150|mkghindswaraj",NA,NA,"soil health",FALSE,227150,NA,"soil health"
"523","API","2018-11-08 06:47:44",4298294953,"PiramalFdn","“सचे दिल से ईमानदारी पूर्व एक विचार लेकर चलो तो रास्ते मे साथी भी मिल जाते हैं” - राहुल कुमार, गाँधी फेलो, बैच-10
https://t.co/4gjAYKtEbC @thegfprogram https://t.co/b1UbVowMwt","""Let's get an idea of ​​honesty sincerely and companions along the way."" - Rahul Kumar, Gandhi Fellow, Batch-10 https://t.co/4gjAYKtEbC @thegfprogram https://t.co/b1UbVowMwt","Twitter Lite",5,0,"",NA,NA,"healthy soil",FALSE,227855,NA,NA
"524","API","2018-10-31 12:45:22",421701259,"GaonConnection","देश के 80 लाख किसान वेस्ट डीकंपोजर की 20 रुपए शीशी का उठा रहे फायदा- निदेशक, जैविक खेती केंद्र, कृषि मंत्रालय @RadhamohanBJP @spshahibjp @icarindia @AgriGoI @AShukkla #organic #Stabbingburning #soil #SoilHealth #farming #agriculture #krishikumbh2018 #किसान https://t.co/1Yim0IDr9b","80 lakhs farmers of the country are taking advantage of 20 rupee bottle of Vial- Director, Organic Farming Center, Ministry of Agriculture @RadhamohanBJP @spshahibjp @icarindia @AgriGoI @Sashukkla #organic #Stabbingburning #sil #SoilHealth #farming #agriculture # krishikumbh2018 # Farmers https://t.co/1Yim0IDr9b","Twitter Web Client",27,18,"organic|Stabbingburning|soil|SoilHealth|farming|agriculture|krishikumbh2018|किसान",NA,NA,"#soilhealth",FALSE,229662,NA,"#soilhealth"
"525","API","2018-11-16 07:37:27",866215469170208768,"ultachasmauc","घोटाले में फंसा मोदी का ‘मृदा स्‍वास्‍थ्‍य कार्ड’ योजना प्रोजेक्ट, किसानों में हड़कंप
@myogiadityanath @BJP4UP
@spshahibjp 
https://t.co/oCFlCY5GUR","Modi's 'Soil Health Card' project, trapped in scam, stirred in farmers @myogiadityanath @ BJP4UP @spshahibjp https://t.co/oCFlCY5GUR","Twitter for Android",1,1,"",NA,NA,"soil health",FALSE,232576,NA,NA
"526","API","2018-11-13 22:02:18",103729710,"MandeepRawalwas","ये है बीजेपी का विकास किसानों के लिए !!! पहले से ही गरीब किसानो को ; सरकार ने जबरदस्ती लुटवाया कंपनियों के हाथों !!! इससे भी बड़ा घोटाला soil health card है !!! शर्मनाक हरकत 😪🙄🤔😥 #BJPMuktHaryana #JankrantiYatra @HaryanaTweets @DeependerSHooda @OPDhankar @PremlataUchana https://t.co/gDf0xiDgO2","This is the development of BJP for the farmers !!! Already the poor farmers; The government is forcibly looting companies !!! The bigger scam is the soil health card !!! Shameful objection ðЯШªðЯЩ ðЯЩФФФФФШШ # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # @ @ @ @ @ @ @ @ @ @ @ @ @ @ @HaryanaTweets @DeependerSHooda @OPDhankar @PremmlataUchana https: // TC","Twitter for Android",2,0,"BJPMuktHaryana|JankrantiYatra","Adelaide","AU","soil health",FALSE,233212,"Australia","soil health"
"527","API","2018-11-15 06:47:43",103729710,"MandeepRawalwas","@OfficeOfDSH इससे भी एक और बड़ा घोटाला है Soil health card !!!!! एकदम फालतू का काम किया सरकार ने","@OfficeOfDSH Another bigger scam than this is Soil health card !!!!! The government did the job","Twitter for Android",2,0,"",NA,NA,"soil health",FALSE,233213,NA,"soil health"
"528","API","2018-11-15 05:20:00",219940006,"News18UP","धांधली को लेकर सीएम योगी की नाराजगी को देखते हुए बुधवार को कृषि मंत्री सूर्य प्रताप शाही ने धांधली में शामिल सभी 9 आलाधिकारियों को निलम्बित कर दिया है
https://t.co/DVoQOu8xFT
@myogiadityanath","Looking at the resignation of CM Yogi over the rigging, Agriculture Minister Sun Pratap Shahi has suspended all the nine top officials involved in the scandal, https://t.co/DVoQOu8xFT @myogiadityanath","TweetDeck",62,10,"",NA,NA,"soil health",FALSE,233224,NA,NA
"529","API","2018-11-14 05:33:52",925900518932619264,"ChKHNews","मृदा स्‍वास्‍थ्‍य कार्ड के टेंडर में गड़बड़ी पर नौ अधिकारी निलम्बित https://t.co/Giz5dPdLWM https://t.co/tpqFaIFjZa","Nine officers suspended on tender of soil health card trespassed https://t.co/Giz5dPdLWM https://t.co/tpqFaIFjZa","WordPress.com",0,0,"",NA,NA,"soil health",FALSE,233495,NA,NA
"530","API","2018-11-13 04:52:35",3775919713,"Balali_Haryana","@mlkhattar किसको मिले हैं   soil health card sir ji
  किसान तो हरियाणा के चरखी दादरी के बलाली गांव में भी है","@mlkhattar Who has got soil health card sir ji farmer is also in Balali village of Charkhi Dadri in Haryana","Twitter for Android",0,0,"",NA,NA,"soil health",FALSE,233682,NA,"soil health"
"531","API","2018-11-12 11:49:09",295833852,"mlkhattar","किसानों को उनकी मिट्टी के गुण के बारे में महत्वपूर्ण जानकारी प्रदान करने, तथा मिट्टी के आधार और संतुलन को बढ़ावा देने के उद्देश्य से किसानों को 47.48 लाख Soil Health Card वितरित किए गए, जिससे किसानों को कम कीमत में अधिक पैदावार मिल सके। #बेमिसाल4साल #SaafNiyatSahiVikas https://t.co/pPOB8qku2Z","47.48 lakh Soil Health Cards were distributed to the farmers for providing important information about the properties of their soil, and to promote soil base and balance, so that farmers could get higher yields at lower cost. # Unmatched 4 years #SaafNiyatSahiVikas https://t.co/pPOB8qku2Z","Twitter Web Client",232,51,"बेमिसाल4साल|SaafNiyatSahiVikas",NA,NA,"soil health",FALSE,233837,NA,"soil health"
"532","API","2018-11-16 05:35:14",421701259,"GaonConnection","देश के 80 लाख किसान वेस्ट डीकंपोजर की 20 रुपए शीशी का उठा रहे फायदा- निदेशक, जैविक खेती केंद्र, कृषि मंत्रालय @RadhamohanBJP @spshahibjp @icarindia @AgriGoI @AShukkla #organic #Stabbingburning #soil #SoilHealth #farming #agriculture #krishikumbh2018 #किसान https://t.co/1Yim0IDr9b","80 lakhs farmers of the country are taking advantage of 20 rupee bottle of Vial- Director, Organic Farming Center, Ministry of Agriculture @RadhamohanBJP @spshahibjp @icarindia @AgriGoI @Sashukkla #organic #Stabbingburning #sil #SoilHealth #farming #agriculture # krishikumbh2018 # Farmers https://t.co/1Yim0IDr9b","Twitter Web Client",3,0,"organic|Stabbingburning|soil|SoilHealth|farming|agriculture|krishikumbh2018|किसान",NA,NA,"#soilhealth",FALSE,235258,NA,"#soilhealth"
"533","API","2018-10-12 15:54:59",2297556583,"vi_vibhavjoshi","अरे--- LED bulbs....नीम coated urea...soil health card....फसल बीमा योजना .....ठीक से होम वर्क करके नहीं गये थे 🤔🤔 https://t.co/nAmjHEN4Zf","Oh --- LED bulbs .... neem coated urea ... soil health card .... crop insurance scheme ..... did not go home properly, ðЯ co / nAmj","Twitter Lite",2,2,"",NA,NA,"soil health",FALSE,238166,NA,"soil health"
"534","API","2018-10-10 12:32:07",2473925244,"AShukkla","#POSHANAbhiyaan  दुनिया के कुपोषित लोगों में से 19 करोड़ लोग भारत में रहते हैं। कुपोषण की एक वजह खेतों की मिट्टी का कुपोषित होना भी है #Exclusive #food #crop #SOIL #Health #poshanabhiyan #PoshanMaahAwardCeremony https://t.co/B8THB1lRXR","#POSHANAbhiyaan Out of the world's malnourished population, 19 million people live in India. One of the reasons for malnutrition is the malnutrition of the soil of the fields. #Exclusive #food #crop #SOIL #Health #poshanabhiyan #PoshanMaahAwardCommunity https://t.co/B8THB1lRXR","Twitter Web Client",2,0,"POSHANAbhiyaan|Exclusive|food|crop|SOIL|Health|poshanabhiyan|PoshanMaahAwardCeremony",NA,NA,"soil health",FALSE,238594,NA,NA
"535","API","2018-10-09 04:03:31",903892443803697152,"positivepolitks","कृषि मंत्री @RadhamohanBJP ने कहा कि जैविक कृषि  किसानों को जीविका प्रदान कर सकती है 
#RajatJaiTripathi
@AgriGoI @KrishnaRajMOS @gssjodhpur 
https://t.co/wR7iFJDYJa","Agriculture Minister @RadhamohanBJP said that organic farming can provide livelihood to farmers #RajatJaiTripathi @AgriGoI @KrishnaRajMOS @gssjodhpur https://t.co/wR7iFJDYJa","Twitter Web Client",1,1,"RajatJaiTripathi",NA,NA,"soil health",FALSE,239146,NA,NA
"536","API","2018-10-07 13:31:05",2154597084,"ARuDEAF","Soil Health Initiative By Agriculture Rural Development &amp; Environmental Awareness Foundation and Green TV India

किसानो को पता होना चाहिए की कैसे करें मिट्टी की जाँच ? कैसे ले मिट्टी की जाँच के लिए नमूना   ? 

#Agriculture #GreenTVIndia #SoilHealth... https://t.co/25DDz53HtZ","Soil Health Initiative By Agriculture Rural Development & Environmental Awareness Foundation and Green TV India NAFarmers should know how to check soil. How to sample soil samples? #Agriculture #GreenTVIndia #SoilHealth ... https://t.co/25DDz53HtZ","Facebook",0,0,"Agriculture|GreenTVIndia|SoilHealth",NA,NA,"soil health",FALSE,239198,NA,"soil health;#soilhealth"
"537","API","2018-10-09 02:00:22",2154597084,"ARuDEAF","Soil Health Initiative By Agriculture Rural Development &amp; Environmental Awareness Foundation and Green TV India

मिट्टी की जाँच है जरूरी | किसान जरूर करवाए #SoilTest 

#Agriculture #GreenTVIndia #SoilHealth #Farming https://t.co/nyRfYcF7e3","Soil Health Initiative By Agriculture Rural Development & Environmental Awareness Foundation and Green TV India The NAsoil check is important. Farmers Must Have To Be #SoilTest #Agriculture #GreenTVIndia #SoilHealth #Farming https://t.co/nyRfYcF7e3","Facebook",2,1,"SoilTest|Agriculture|GreenTVIndia|SoilHealth|Farming",NA,NA,"soil health",FALSE,239199,NA,"soil health;#soilhealth"
